path	bytes	sample_rate	bits	channels	seconds
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-60.wav	788478	44100	24	1	5.835
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-61.wav	747942	44100	24	1	5.533
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-62.wav	794425	44100	24	1	5.974
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-63.wav	728964	44100	24	1	5.392
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-64.wav	782395	44100	24	1	5.883
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-65.wav	682746	44100	24	1	5.048
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-66.wav	703290	44100	24	1	5.201
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-67.wav	740677	44100	24	1	5.568
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-68.wav	652951	44100	24	1	4.904
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-69.wav	738025	44100	24	1	5.547
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-70.wav	761826	44100	24	1	5.636
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-71.wav	615780	44100	24	1	4.549
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-72.wav	734311	44100	24	1	5.519
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-73.wav	703867	44100	24	1	5.289
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-74.wav	779755	44100	24	1	5.863
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-75.wav	760843	44100	24	1	5.72
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-76.wav	779245	44100	24	1	5.859
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-77.wav	750582	44100	24	1	5.553
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-78.wav	792492	44100	24	1	5.864
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-79.wav	781807	44100	24	1	5.878
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-80.wav	798636	44100	24	1	5.91
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-81.wav	789606	44100	24	1	5.843
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-82.wav	788059	44100	24	1	5.926
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-83.wav	787567	44100	24	1	5.922
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-84.wav	774822	44100	24	1	5.733
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-85.wav	797365	44100	24	1	5.996
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-86.wav	798390	44100	24	1	5.908
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-87.wav	781369	44100	24	1	5.875
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-88.wav	781123	44100	24	1	5.873
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-89.wav	789006	44100	24	1	5.839
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-90.wav	736878	44100	24	1	5.451
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-91.wav	744817	44100	24	1	5.599
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-92.wav	788820	44100	24	1	5.837
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-93.wav	800856	44100	24	1	5.927
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-94.wav	744661	44100	24	1	5.598
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-95.wav	706314	44100	24	1	5.223
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-96.wav	685699	44100	24	1	5.152
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-97.wav	801210	44100	24	1	5.929
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-98.wav	738589	44100	24	1	5.552
Micro From Mars/WAV/MicroMoog 18/SFM-MicroMoog18-99.wav	789193	44100	24	1	5.934
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-24.wav	514470	44100	24	1	3.795
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-25.wav	508884	44100	24	1	3.754
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-26.wav	589662	44100	24	1	4.355
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-27.wav	671430	44100	24	1	4.963
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-28.wav	742998	44100	24	1	5.496
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-29.wav	662616	44100	24	1	4.898
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-30.wav	709248	44100	24	1	5.245
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-31.wav	753492	44100	24	1	5.574
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-32.wav	532812	44100	24	1	3.932
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-33.wav	547765	44100	24	1	4.109
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-34.wav	645877	44100	24	1	4.851
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-35.wav	704982	44100	24	1	5.213
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-36.wav	756240	44100	24	1	5.595
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-37.wav	633366	44100	24	1	4.68
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-38.wav	698628	44100	24	1	5.166
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-39.wav	704430	44100	24	1	5.209
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-40.wav	680059	44100	24	1	5.109
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-41.wav	735582	44100	24	1	5.441
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-42.wav	513199	44100	24	1	3.848
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-43.wav	636589	44100	24	1	4.781
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-44.wav	740743	44100	24	1	5.568
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-45.wav	499243	44100	24	1	3.743
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-46.wav	566274	44100	24	1	4.181
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-47.wav	591421	44100	24	1	4.439
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-48.wav	654528	44100	24	1	4.838
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-49.wav	707058	44100	24	1	5.229
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-50.wav	743107	44100	24	1	5.586
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-51.wav	742308	44100	24	1	5.491
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-52.wav	627367	44100	24	1	4.711
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-53.wav	688464	44100	24	1	5.09
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-54.wav	743400	44100	24	1	5.499
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-55.wav	655980	44100	24	1	4.848
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-56.wav	499345	44100	24	1	3.743
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-57.wav	559681	44100	24	1	4.199
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-58.wav	619111	44100	24	1	4.649
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-59.wav	623550	44100	24	1	4.607
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-60.wav	762840	44100	24	1	5.644
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-61.wav	720991	44100	24	1	5.419
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-62.wav	754998	44100	24	1	5.585
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-63.wav	674077	44100	24	1	5.064
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-64.wav	717859	44100	24	1	5.395
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-65.wav	773412	44100	24	1	5.722
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-66.wav	703266	44100	24	1	5.2
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-67.wav	734011	44100	24	1	5.517
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-68.wav	609955	44100	24	1	4.579
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-69.wav	667951	44100	24	1	5.018
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-70.wav	680245	44100	24	1	5.111
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-71.wav	719316	44100	24	1	5.32
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-72.wav	753775	44100	24	1	5.667
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-73.wav	519199	44100	24	1	3.893
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-74.wav	722508	44100	24	1	5.344
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-75.wav	758743	44100	24	1	5.704
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-76.wav	504414	44100	24	1	3.721
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-77.wav	728155	44100	24	1	5.473
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-78.wav	508776	44100	24	1	3.753
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-79.wav	614725	44100	24	1	4.615
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-80.wav	720001	44100	24	1	5.411
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-81.wav	692610	44100	24	1	5.121
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-82.wav	722358	44100	24	1	5.342
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-83.wav	657042	44100	24	1	4.856
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-84.wav	612726	44100	24	1	4.527
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-85.wav	730279	44100	24	1	5.489
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-86.wav	690222	44100	24	1	5.103
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-87.wav	750379	44100	24	1	5.641
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-88.wav	524112	44100	24	1	3.867
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-89.wav	609606	44100	24	1	4.503
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-90.wav	730524	44100	24	1	5.403
Micro From Mars/WAV/MicroMoog 19/SFM-MicroMoog19-91.wav	683455	44100	24	1	5.135
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-12.wav	361159	44100	24	1	2.699
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-13.wav	278467	44100	24	1	2.074
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-14.wav	386059	44100	24	1	2.887
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-15.wav	248005	44100	24	1	1.844
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-16.wav	383448	44100	24	1	2.82
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-17.wav	433477	44100	24	1	3.246
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-18.wav	417612	44100	24	1	3.075
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-19.wav	422382	44100	24	1	3.11
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-20.wav	224395	44100	24	1	1.665
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-21.wav	425961	44100	24	1	3.18
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-22.wav	449071	44100	24	1	3.363
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-23.wav	332131	44100	24	1	2.479
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-24.wav	405402	44100	24	1	2.984
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-25.wav	448015	44100	24	1	3.355
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-26.wav	424537	44100	24	1	3.178
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-27.wav	472297	44100	24	1	3.539
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-28.wav	385315	44100	24	1	2.881
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-29.wav	174576	44100	24	1	1.266
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-30.wav	376674	44100	24	1	2.77
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-31.wav	247567	44100	24	1	1.84
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-32.wav	440335	44100	24	1	3.297
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-33.wav	394686	44100	24	1	2.904
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-34.wav	470334	44100	24	1	3.467
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-35.wav	346885	44100	24	1	2.591
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-36.wav	403344	44100	24	1	2.968
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-37.wav	172825	44100	24	1	1.275
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-38.wav	355668	44100	24	1	2.613
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-39.wav	149833	44100	24	1	1.102
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-40.wav	321583	44100	24	1	2.4
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-41.wav	375523	44100	24	1	2.807
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-42.wav	178974	44100	24	1	1.299
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-43.wav	289224	44100	24	1	2.119
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-44.wav	222211	44100	24	1	1.649
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-45.wav	278869	44100	24	1	2.077
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-46.wav	387918	44100	24	1	2.854
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-47.wav	397452	44100	24	1	2.924
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-48.wav	449670	44100	24	1	3.313
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-49.wav	432756	44100	24	1	3.187
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-50.wav	197149	44100	24	1	1.459
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-51.wav	482994	44100	24	1	3.561
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-52.wav	463861	44100	24	1	3.475
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-53.wav	385033	44100	24	1	2.879
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-54.wav	260029	44100	24	1	1.934
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-55.wav	465570	44100	24	1	3.431
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-56.wav	371082	44100	24	1	2.728
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-57.wav	438078	44100	24	1	3.227
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-58.wav	404593	44100	24	1	3.027
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-59.wav	478986	44100	24	1	3.531
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-60.wav	418111	44100	24	1	3.129
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-61.wav	449358	44100	24	1	3.311
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-62.wav	198811	44100	24	1	1.472
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-63.wav	314557	44100	24	1	2.347
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-64.wav	338520	44100	24	1	2.486
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-65.wav	407407	44100	24	1	3.048
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-66.wav	447942	44100	24	1	3.3
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-67.wav	366984	44100	24	1	2.698
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-68.wav	336715	44100	24	1	2.514
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-69.wav	391110	44100	24	1	2.877
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-70.wav	396823	44100	24	1	2.968
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-71.wav	442357	44100	24	1	3.313
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-72.wav	409405	44100	24	1	3.064
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-73.wav	446382	44100	24	1	3.289
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-74.wav	483289	44100	24	1	3.622
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-75.wav	433861	44100	24	1	3.248
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-76.wav	370914	44100	24	1	2.727
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-77.wav	414240	44100	24	1	3.049
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-78.wav	409231	44100	24	1	3.062
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-79.wav	361698	44100	24	1	2.658
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-80.wav	221424	44100	24	1	1.614
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-81.wav	488460	44100	24	1	3.602
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-82.wav	429889	44100	24	1	3.218
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-83.wav	473209	44100	24	1	3.546
Micro From Mars/WAV/MicroMoog 2/SFM-MicroMoog2-84.wav	409026	44100	24	1	3.011
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-24.wav	639294	44100	24	1	4.724
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-25.wav	694393	44100	24	1	5.218
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-26.wav	739687	44100	24	1	5.56
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-27.wav	748015	44100	24	1	5.623
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-28.wav	485568	44100	24	1	3.58
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-29.wav	723295	44100	24	1	5.436
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-30.wav	717505	44100	24	1	5.392
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-31.wav	714571	44100	24	1	5.37
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-32.wav	700819	44100	24	1	5.266
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-33.wav	702000	44100	24	1	5.191
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-34.wav	692376	44100	24	1	5.119
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-35.wav	675127	44100	24	1	5.072
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-36.wav	537307	44100	24	1	4.03
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-37.wav	780685	44100	24	1	5.87
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-38.wav	769999	44100	24	1	5.789
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-39.wav	804678	44100	24	1	5.955
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-40.wav	782545	44100	24	1	5.884
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-41.wav	742231	44100	24	1	5.579
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-42.wav	797412	44100	24	1	5.901
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-43.wav	804606	44100	24	1	5.955
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-44.wav	767940	44100	24	1	5.682
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-45.wav	721471	44100	24	1	5.422
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-46.wav	768234	44100	24	1	5.684
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-47.wav	783727	44100	24	1	5.893
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-48.wav	792637	44100	24	1	5.96
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-49.wav	801912	44100	24	1	5.935
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-50.wav	738433	44100	24	1	5.551
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-51.wav	785347	44100	24	1	5.905
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-52.wav	784405	44100	24	1	5.898
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-53.wav	798918	44100	24	1	5.912
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-54.wav	791736	44100	24	1	5.859
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-55.wav	786019	44100	24	1	5.91
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-56.wav	784771	44100	24	1	5.901
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-57.wav	782659	44100	24	1	5.885
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-58.wav	754266	44100	24	1	5.58
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-59.wav	798858	44100	24	1	5.912
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-60.wav	790381	44100	24	1	5.943
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-61.wav	723090	44100	24	1	5.348
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-62.wav	718854	44100	24	1	5.316
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-63.wav	776725	44100	24	1	5.84
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-64.wav	780523	44100	24	1	5.869
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-65.wav	782761	44100	24	1	5.886
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-66.wav	787224	44100	24	1	5.825
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-67.wav	776989	44100	24	1	5.842
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-68.wav	785730	44100	24	1	5.814
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-69.wav	757525	44100	24	1	5.695
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-70.wav	786733	44100	24	1	5.916
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-71.wav	792817	44100	24	1	5.962
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-72.wav	779695	44100	24	1	5.862
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-73.wav	777655	44100	24	1	5.847
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-74.wav	792955	44100	24	1	5.963
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-75.wav	792204	44100	24	1	5.862
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-76.wav	788677	44100	24	1	5.93
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-77.wav	805896	44100	24	1	5.964
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-78.wav	744703	44100	24	1	5.598
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-79.wav	790081	44100	24	1	5.941
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-80.wav	788047	44100	24	1	5.926
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-81.wav	716748	44100	24	1	5.301
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-82.wav	773190	44100	24	1	5.721
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-83.wav	497161	44100	24	1	3.727
Micro From Mars/WAV/MicroMoog 20/SFM-MicroMoog20-84.wav	490674	44100	24	1	3.618
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-73.wav	786876	44100	24	1	5.823
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-74.wav	608880	44100	24	1	4.498
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-75.wav	671226	44100	24	1	4.962
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-76.wav	426175	44100	24	1	3.19
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-77.wav	731089	44100	24	1	5.495
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-78.wav	514374	44100	24	1	3.795
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-79.wav	497659	44100	24	1	3.731
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-80.wav	675181	44100	24	1	5.072
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-81.wav	359160	44100	24	1	2.64
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-83.wav	729540	44100	24	1	5.396
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-84.wav	579697	44100	24	1	4.351
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-85.wav	469177	44100	24	1	3.515
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-86.wav	664651	44100	24	1	4.993
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-87.wav	574453	44100	24	1	4.311
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-88.wav	604470	44100	24	1	4.465
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-89.wav	632076	44100	24	1	4.671
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-90.wav	619284	44100	24	1	4.575
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-91.wav	574135	44100	24	1	4.309
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-92.wav	706417	44100	24	1	5.309
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-93.wav	715471	44100	24	1	5.377
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-94.wav	639348	44100	24	1	4.725
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-95.wav	408799	44100	24	1	3.059
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-96.wav	638808	44100	24	1	4.721
Micro From Mars/WAV/MicroMoog 21/SFM-MicroMoog21-97.wav	800610	44100	24	1	5.925
Micro From Mars/WAV/MicroMoog 22/SFM-MicroMoog22-31.wav	737197	44100	24	1	5.541
Micro From Mars/WAV/MicroMoog 22/SFM-MicroMoog22-32.wav	673482	44100	24	1	4.979
