path	bytes	sample_rate	bits	channels	seconds
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color A 05.wav	41484	44100	24	1	0.283
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color A 06.wav	66698	44100	24	1	0.478
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color B 01.wav	101360	44100	24	1	0.748
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color B 02.wav	101176	44100	24	1	0.732
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color B 03.wav	167292	44100	24	1	1.212
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/01. Short/Various/BD 808 Mid Color B 04.wav	134482	44100	24	1	0.974
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 01 MPC60 Click E.wav	875648	44100	24	1	6.433
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 02 MPC60 Click F.wav	825762	44100	24	1	6.072
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 03 MPC60 Click F#.wav	782172	44100	24	1	5.745
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 04 MPC60 Click G.wav	737760	44100	24	1	5.425
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 05 MPC60 Click G#.wav	695280	44100	24	1	5.108
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 06 MPC60 Click A.wav	655120	44100	24	1	4.828
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 07 MPC60 Click A#.wav	621430	44100	24	1	4.556
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 08 MPC60 Click B.wav	586594	44100	24	1	4.302
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 09 MPC60 Click C.wav	553788	44100	24	1	4.061
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Click/BD 808 10 MPC60 Click C#.wav	524182	44100	24	1	3.838
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 01 MPC60 Nice E.wav	875938	44100	24	1	6.432
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 02 MPC60 Nice F.wav	823642	44100	24	1	6.064
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 03 MPC60 Nice F#.wav	778058	44100	24	1	5.723
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 04 MPC60 Nice G.wav	736886	44100	24	1	5.417
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 05 MPC60 Nice G#.wav	697284	44100	24	1	5.117
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 06 MPC60 Nice A.wav	657238	44100	24	1	4.83
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 07 MPC60 Nice A#.wav	619376	44100	24	1	4.555
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 08 MPC60 Nice B.wav	587736	44100	24	1	4.309
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 09 MPC60 Nice C.wav	553846	44100	24	1	4.062
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Nice/BD 808 10 MPC60 Nice C#.wav	524334	44100	24	1	3.844
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 01 MPC60 Noise E.wav	875028	44100	24	1	6.442
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 02 MPC60 Noise F.wav	826836	44100	24	1	6.081
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 03 MPC60 Noise F#.wav	781726	44100	24	1	5.746
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 04 MPC60 Noise G.wav	738098	44100	24	1	5.426
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 05 MPC60 Noise G#.wav	694446	44100	24	1	5.113
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 06 MPC60 Noise A.wav	658518	44100	24	1	4.838
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 07 MPC60 Noise A#.wav	621494	44100	24	1	4.562
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 08 MPC60 Noise B.wav	588414	44100	24	1	4.309
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 09 MPC60 Noise C.wav	551902	44100	24	1	4.062
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Noise/BD 808 10 MPC60 Noise C#.wav	526306	44100	24	1	3.85
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 01 MPC60 Smooth E.wav	841780	44100	24	1	6.19
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 02 MPC60 Smooth F.wav	791946	44100	24	1	5.835
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 03 MPC60 Smooth F#.wav	749952	44100	24	1	5.511
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 04 MPC60 Smooth G.wav	707670	44100	24	1	5.195
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 05 MPC60 Smooth G#.wav	668190	44100	24	1	4.913
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 06 MPC60 Smooth A.wav	630800	44100	24	1	4.633
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 07 MPC60 Smooth A#.wav	595272	44100	24	1	4.376
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 08 MPC60 Smooth B.wav	562666	44100	24	1	4.14
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 09 MPC60 Smooth C.wav	534428	44100	24	1	3.911
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/MPC60/Smooth/BD 808 10 MPC60 Smooth C#.wav	504278	44100	24	1	3.688
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/SP1200/BD 808 01 SP1200 E.wav	214684	44100	24	1	1.585
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/SP1200/BD 808 02 SP1200 F.wav	205662	44100	24	1	1.523
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/SP1200/BD 808 03 SP1200 F#.wav	199834	44100	24	1	1.478
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/SP1200/BD 808 04 SP1200 G.wav	185326	44100	24	1	1.371
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/SP1200/BD 808 05 SP1200 G#.wav	174972	44100	24	1	1.294
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Tuned/SP1200/BD 808 06 SP1200 A.wav	165678	44100	24	1	1.222
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Deep/BD 808 Deep 01.wav	387966	44100	24	1	2.83
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Deep/BD 808 Deep 02.wav	386694	44100	24	1	2.849
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Deep/BD 808 Deep 03.wav	378742	44100	24	1	2.775
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Deep/BD 808 Deep 04.wav	501940	44100	24	1	3.675
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Deep/BD 808 Deep 05.wav	386238	44100	24	1	2.83
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Deep/BD 808 Deep 06.wav	570294	44100	24	1	4.159
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Deep/BD 808 Deep 07.wav	536850	44100	24	1	3.939
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Moog/BD 808 Moog 01.wav	641238	44100	24	1	4.711
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Moog/BD 808 Moog 02.wav	597346	44100	24	1	4.385
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Moog/BD 808 Moog 03.wav	639902	44100	24	1	4.717
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Moog/BD 808 Moog 04.wav	601594	44100	24	1	4.407
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Noise/BD 808 Noise 01.wav	400218	44100	24	1	2.929
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Noise/BD 808 Noise 02.wav	499496	44100	24	1	3.674
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Noise/BD 808 Noise 03.wav	403610	44100	24	1	2.962
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Noise/BD 808 Noise 04.wav	335692	44100	24	1	2.441
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Noise/BD 808 Noise 05.wav	383806	44100	24	1	2.781
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Noise/BD 808 Noise 06.wav	386334	44100	24	1	2.83
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Noise/BD 808 Noise 07.wav	558962	44100	24	1	4.089
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth A 01.wav	252714	44100	24	1	1.843
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth A 02.wav	257798	44100	24	1	1.885
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth A 03.wav	269260	44100	24	1	1.965
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth B 01.wav	618186	44100	24	1	4.527
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth B 02.wav	555346	44100	24	1	4.056
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth B 03.wav	564352	44100	24	1	4.127
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 01.wav	591774	44100	24	1	4.38
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 02.wav	562300	44100	24	1	4.162
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 03.wav	536216	44100	24	1	3.966
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 04.wav	596224	44100	24	1	4.413
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 05.wav	573558	44100	24	1	4.203
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 06.wav	619206	44100	24	1	4.543
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 07.wav	618984	44100	24	1	4.52
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 08.wav	672430	44100	24	1	4.928
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Smooth/BD 808 Smooth C 09.wav	649236	44100	24	1	4.762
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 01.wav	673790	44100	24	1	4.951
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 02.wav	704028	44100	24	1	5.168
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 03.wav	710730	44100	24	1	5.21
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 04.wav	696384	44100	24	1	5.105
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 05.wav	729510	44100	24	1	5.374
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 06.wav	695702	44100	24	1	5.125
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 07.wav	694514	44100	24	1	5.118
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 08.wav	742836	44100	24	1	5.449
808 From Mars/WAV/01. Individual Hits/01. Bass Drum/Color/02. Long/Various/Tube/BD 808 Tube 09.wav	702404	44100	24	1	5.152
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone A 01.wav	27346	44100	24	1	0.18
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone A 02.wav	28768	44100	24	1	0.192
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone A 03.wav	33930	44100	24	1	0.226
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone A 04.wav	33156	44100	24	1	0.223
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone A 05.wav	32926	44100	24	1	0.22
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone A 06.wav	37002	44100	24	1	0.243
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone B 01.wav	30590	44100	24	1	0.205
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone B 02.wav	31394	44100	24	1	0.211
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone B 03.wav	32478	44100	24	1	0.22
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone B 04.wav	31916	44100	24	1	0.217
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone B 05.wav	33254	44100	24	1	0.225
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone B 06.wav	33562	44100	24	1	0.225
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone C 01.wav	29004	44100	24	1	0.194
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone C 02.wav	30170	44100	24	1	0.2
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone C 03.wav	30496	44100	24	1	0.205
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone C 04.wav	30814	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone C 05.wav	31532	44100	24	1	0.213
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone C 06.wav	32086	44100	24	1	0.215
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone D 01.wav	27590	44100	24	1	0.183
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone D 02.wav	29676	44100	24	1	0.197
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone D 03.wav	29564	44100	24	1	0.198
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone D 04.wav	30044	44100	24	1	0.203
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone D 05.wav	31460	44100	24	1	0.209
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone D 06.wav	32286	44100	24	1	0.212
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone E 01.wav	25196	44100	24	1	0.166
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone E 02.wav	26644	44100	24	1	0.178
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone E 03.wav	27696	44100	24	1	0.183
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone E 04.wav	27650	44100	24	1	0.185
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone E 05.wav	28430	44100	24	1	0.189
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone E 06.wav	29962	44100	24	1	0.198
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone F 01.wav	22872	44100	24	1	0.156
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone F 02.wav	25640	44100	24	1	0.175
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone F 03.wav	29094	44100	24	1	0.2
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone F 04.wav	30022	44100	24	1	0.206
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone F 05.wav	32686	44100	24	1	0.227
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/A/SD A 808 Tone F 06.wav	33706	44100	24	1	0.235
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone A 01.wav	30386	44100	24	1	0.205
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone A 02.wav	31628	44100	24	1	0.214
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone A 03.wav	31096	44100	24	1	0.209
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone A 04.wav	30956	44100	24	1	0.209
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone A 05.wav	30744	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone A 06.wav	30392	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone B 01.wav	29782	44100	24	1	0.2
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone B 02.wav	29836	44100	24	1	0.203
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone B 03.wav	30724	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone B 04.wav	31356	44100	24	1	0.214
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone B 05.wav	31224	44100	24	1	0.214
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone B 06.wav	30556	44100	24	1	0.206
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone C 01.wav	27958	44100	24	1	0.189
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone C 02.wav	28376	44100	24	1	0.191
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone C 03.wav	29140	44100	24	1	0.196
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone C 04.wav	28634	44100	24	1	0.194
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone C 05.wav	29514	44100	24	1	0.2
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone C 06.wav	30378	44100	24	1	0.2
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone D 01.wav	26548	44100	24	1	0.177
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone D 02.wav	27206	44100	24	1	0.183
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone D 03.wav	28340	44100	24	1	0.191
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone D 04.wav	28242	44100	24	1	0.191
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone D 05.wav	28318	44100	24	1	0.192
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone D 06.wav	31478	44100	24	1	0.209
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone E 01.wav	24780	44100	24	1	0.163
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone E 02.wav	25324	44100	24	1	0.169
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone E 03.wav	25992	44100	24	1	0.174
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone E 04.wav	26790	44100	24	1	0.18
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone E 05.wav	27104	44100	24	1	0.181
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone E 06.wav	27184	44100	24	1	0.183
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone F 01.wav	24270	44100	24	1	0.161
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone F 02.wav	25446	44100	24	1	0.17
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone F 03.wav	26874	44100	24	1	0.18
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone F 04.wav	27012	44100	24	1	0.181
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone F 05.wav	29844	44100	24	1	0.203
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/B/SD B 808 Tone F 06.wav	26936	44100	24	1	0.18
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone A 01.wav	30854	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone A 02.wav	30750	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone A 03.wav	30712	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone A 04.wav	31512	44100	24	1	0.214
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone A 05.wav	32206	44100	24	1	0.22
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone A 06.wav	32010	44100	24	1	0.214
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone B 01.wav	29814	44100	24	1	0.202
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone B 02.wav	29982	44100	24	1	0.203
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone B 03.wav	30234	44100	24	1	0.205
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone B 04.wav	31232	44100	24	1	0.214
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone B 05.wav	30388	44100	24	1	0.208
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone B 06.wav	30814	44100	24	1	0.205
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone C 01.wav	28416	44100	24	1	0.191
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone C 02.wav	28360	44100	24	1	0.191
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone C 03.wav	28928	44100	24	1	0.197
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone C 04.wav	28660	44100	24	1	0.194
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone C 05.wav	29094	44100	24	1	0.196
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone C 06.wav	31500	44100	24	1	0.214
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone D 01.wav	26786	44100	24	1	0.18
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone D 02.wav	26930	44100	24	1	0.18
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone D 03.wav	28154	44100	24	1	0.185
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone D 04.wav	27564	44100	24	1	0.186
808 From Mars/WAV/01. Individual Hits/02. Snare Drum/Clean/Digital/C/SD C 808 Tone D 05.wav	27966	44100	24	1	0.188
