path	bytes	sample_rate	bits	channels	seconds
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_B0.wav	688963	44100	24	1	5.177
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_B1.wav	691441	44100	24	1	5.195
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_B2.wav	685849	44100	24	1	5.153
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_B3.wav	690871	44100	24	1	5.191
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_B4.wav	686611	44100	24	1	5.159
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_B5.wav	687619	44100	24	1	5.166
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_B6.wav	686191	44100	24	1	5.156
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C#0.wav	689326	44100	24	1	5.179
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C#1.wav	686056	44100	24	1	5.155
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C#2.wav	688417	44100	24	1	5.172
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C#3.wav	687235	44100	24	1	5.164
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C#4.wav	687313	44100	24	1	5.164
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C#5.wav	686509	44100	24	1	5.158
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C#6.wav	686749	44100	24	1	5.16
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C0.wav	694141	44100	24	1	5.216
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C1.wav	690196	44100	24	1	5.186
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C2.wav	686374	44100	24	1	5.157
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C3.wav	686266	44100	24	1	5.156
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C4.wav	686095	44100	24	1	5.155
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C5.wav	686815	44100	24	1	5.16
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C6.wav	685567	44100	24	1	5.151
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_C7.wav	686368	44100	24	1	5.157
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D#0.wav	688225	44100	24	1	5.171
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D#1.wav	691324	44100	24	1	5.194
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D#2.wav	685261	44100	24	1	5.149
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D#3.wav	687472	44100	24	1	5.165
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D#4.wav	686161	44100	24	1	5.155
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D#5.wav	686347	44100	24	1	5.157
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D#6.wav	686134	44100	24	1	5.155
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D0.wav	687970	44100	24	1	5.169
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D1.wav	688546	44100	24	1	5.173
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D2.wav	685729	44100	24	1	5.152
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D3.wav	685510	44100	24	1	5.151
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D4.wav	687250	44100	24	1	5.164
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D5.wav	685801	44100	24	1	5.153
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_D6.wav	685735	44100	24	1	5.152
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_E0.wav	693481	44100	24	1	5.211
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_E1.wav	688246	44100	24	1	5.171
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_E2.wav	688048	44100	24	1	5.17
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_E3.wav	686317	44100	24	1	5.157
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_E4.wav	685723	44100	24	1	5.152
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_E5.wav	686689	44100	24	1	5.159
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_E6.wav	686491	44100	24	1	5.158
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F#0.wav	689830	44100	24	1	5.183
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F#1.wav	687250	44100	24	1	5.164
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F#2.wav	686821	44100	24	1	5.16
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F#3.wav	685675	44100	24	1	5.152
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F#4.wav	688591	44100	24	1	5.174
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F#5.wav	686491	44100	24	1	5.158
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F#6.wav	686887	44100	24	1	5.161
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F0.wav	693814	44100	24	1	5.213
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F1.wav	686788	44100	24	1	5.16
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F2.wav	685729	44100	24	1	5.152
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F3.wav	688063	44100	24	1	5.17
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F4.wav	685888	44100	24	1	5.153
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F5.wav	685702	44100	24	1	5.152
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_F6.wav	686485	44100	24	1	5.158
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G#0.wav	692269	44100	24	1	5.202
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G#1.wav	687805	44100	24	1	5.168
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G#2.wav	686494	44100	24	1	5.158
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G#3.wav	687202	44100	24	1	5.163
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G#4.wav	686116	44100	24	1	5.155
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G#5.wav	686461	44100	24	1	5.158
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G#6.wav	687058	44100	24	1	5.162
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G0.wav	691843	44100	24	1	5.198
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G1.wav	686839	44100	24	1	5.161
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G2.wav	686062	44100	24	1	5.155
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G3.wav	685276	44100	24	1	5.149
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G4.wav	686770	44100	24	1	5.16
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G5.wav	685432	44100	24	1	5.15
Mini From Mars/WAV/Grand Square/Mini_GrandSquare_G6.wav	687253	44100	24	1	5.164
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#-1.wav	698431	44100	24	1	5.248
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#0.wav	668995	44100	24	1	5.026
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#1.wav	673639	44100	24	1	5.061
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#2.wav	670192	44100	24	1	5.035
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#3.wav	672169	44100	24	1	5.05
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#4.wav	669835	44100	24	1	5.032
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#5.wav	669433	44100	24	1	5.029
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#6.wav	668518	44100	24	1	5.022
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A#7.wav	664111	44100	24	1	4.989
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A-1.wav	657907	44100	24	1	4.942
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A0.wav	659455	44100	24	1	4.954
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A1.wav	661540	44100	24	1	4.969
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A2.wav	661978	44100	24	1	4.973
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A3.wav	664996	44100	24	1	4.995
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A4.wav	660967	44100	24	1	4.965
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A5.wav	660043	44100	24	1	4.958
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A6.wav	662380	44100	24	1	4.976
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_A7.wav	658912	44100	24	1	4.949
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B-1.wav	658102	44100	24	1	4.943
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B0.wav	661759	44100	24	1	4.971
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B1.wav	661231	44100	24	1	4.967
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B2.wav	662509	44100	24	1	4.977
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B3.wav	661033	44100	24	1	4.966
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B4.wav	689962	44100	24	1	5.184
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B5.wav	660439	44100	24	1	4.961
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B6.wav	657454	44100	24	1	4.938
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_B7.wav	655339	44100	24	1	4.922
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#-1.wav	663520	44100	24	1	4.984
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#0.wav	661129	44100	24	1	4.966
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#1.wav	663958	44100	24	1	4.988
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#2.wav	665602	44100	24	1	5.0
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#3.wav	665929	44100	24	1	5.003
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#4.wav	690214	44100	24	1	5.186
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#5.wav	661237	44100	24	1	4.967
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#6.wav	661957	44100	24	1	4.972
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C#7.wav	659476	44100	24	1	4.954
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C-1.wav	678340	44100	24	1	5.096
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C0.wav	678955	44100	24	1	5.101
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C1.wav	674632	44100	24	1	5.068
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C2.wav	676249	44100	24	1	5.081
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C3.wav	678433	44100	24	1	5.097
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C4.wav	674998	44100	24	1	5.071
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C5.wav	673837	44100	24	1	5.062
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C6.wav	670795	44100	24	1	5.039
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C7.wav	667171	44100	24	1	5.012
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_C8.wav	668149	44100	24	1	5.019
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#-1.wav	662077	44100	24	1	4.973
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#0.wav	663118	44100	24	1	4.981
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#1.wav	661999	44100	24	1	4.973
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#2.wav	662377	44100	24	1	4.976
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#3.wav	664501	44100	24	1	4.992
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#4.wav	663169	44100	24	1	4.982
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#5.wav	660832	44100	24	1	4.964
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#6.wav	658909	44100	24	1	4.949
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D#7.wav	657232	44100	24	1	4.937
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D-1.wav	672853	44100	24	1	5.055
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D0.wav	671017	44100	24	1	5.041
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D1.wav	671338	44100	24	1	5.043
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D2.wav	675247	44100	24	1	5.073
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D3.wav	671407	44100	24	1	5.044
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D4.wav	668668	44100	24	1	5.023
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D5.wav	672367	44100	24	1	5.051
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D6.wav	667546	44100	24	1	5.015
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_D7.wav	664315	44100	24	1	4.99
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E-1.wav	673531	44100	24	1	5.06
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E0.wav	675772	44100	24	1	5.077
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E1.wav	676360	44100	24	1	5.081
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E2.wav	676177	44100	24	1	5.08
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E3.wav	709972	44100	24	1	5.335
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E4.wav	672052	44100	24	1	5.049
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E5.wav	706327	44100	24	1	5.308
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E6.wav	670582	44100	24	1	5.038
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_E7.wav	666184	44100	24	1	5.004
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#-1.wav	672352	44100	24	1	5.051
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#0.wav	671815	44100	24	1	5.047
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#1.wav	674218	44100	24	1	5.065
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#2.wav	672328	44100	24	1	5.051
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#3.wav	672568	44100	24	1	5.053
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#4.wav	671326	44100	24	1	5.043
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#5.wav	669289	44100	24	1	5.028
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#6.wav	703003	44100	24	1	5.283
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F#7.wav	665623	44100	24	1	5.0
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F-1.wav	662161	44100	24	1	4.974
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F0.wav	662368	44100	24	1	4.976
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F1.wav	697861	44100	24	1	5.244
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F2.wav	665419	44100	24	1	4.999
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F3.wav	664270	44100	24	1	4.99
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F4.wav	663937	44100	24	1	4.987
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F5.wav	661594	44100	24	1	4.97
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F6.wav	692848	44100	24	1	5.206
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_F7.wav	658081	44100	24	1	4.943
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#-1.wav	702244	44100	24	1	5.277
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#0.wav	674263	44100	24	1	5.066
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#1.wav	674203	44100	24	1	5.065
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#2.wav	679984	44100	24	1	5.109
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#3.wav	674218	44100	24	1	5.065
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#4.wav	671764	44100	24	1	5.047
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#5.wav	673876	44100	24	1	5.063
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#6.wav	670024	44100	24	1	5.033
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G#7.wav	666007	44100	24	1	5.003
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G-1.wav	663484	44100	24	1	4.984
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G0.wav	661291	44100	24	1	4.967
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G1.wav	662215	44100	24	1	4.974
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G2.wav	663304	44100	24	1	4.983
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G3.wav	661825	44100	24	1	4.971
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G4.wav	661342	44100	24	1	4.968
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G5.wav	660562	44100	24	1	4.962
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G6.wav	659305	44100	24	1	4.952
Mini From Mars/WAV/Hairy Dog/Mini_Hairy_G7.wav	656980	44100	24	1	4.935
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A#0.wav	410659	44100	24	1	3.073
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A#1.wav	405265	44100	24	1	3.032
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A#2.wav	405118	44100	24	1	3.031
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A#3.wav	403867	44100	24	1	3.022
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A#4.wav	402403	44100	24	1	3.011
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A#5.wav	403447	44100	24	1	3.019
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A#6.wav	403069	44100	24	1	3.016
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A0.wav	409228	44100	24	1	3.062
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A1.wav	409450	44100	24	1	3.064
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A2.wav	406531	44100	24	1	3.042
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A3.wav	403675	44100	24	1	3.02
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A4.wav	401911	44100	24	1	3.007
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A5.wav	404650	44100	24	1	3.028
Mini From Mars/WAV/Harmonium/Mini_Harmonium_A6.wav	403411	44100	24	1	3.018
Mini From Mars/WAV/Harmonium/Mini_Harmonium_B0.wav	409945	44100	24	1	3.068
Mini From Mars/WAV/Harmonium/Mini_Harmonium_B1.wav	405409	44100	24	1	3.033
Mini From Mars/WAV/Harmonium/Mini_Harmonium_B2.wav	406342	44100	24	1	3.04
Mini From Mars/WAV/Harmonium/Mini_Harmonium_B3.wav	404431	44100	24	1	3.026
Mini From Mars/WAV/Harmonium/Mini_Harmonium_B4.wav	404290	44100	24	1	3.025
Mini From Mars/WAV/Harmonium/Mini_Harmonium_B5.wav	403618	44100	24	1	3.02
Mini From Mars/WAV/Harmonium/Mini_Harmonium_B6.wav	404182	44100	24	1	3.024
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C#0.wav	406246	44100	24	1	3.04
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C#1.wav	406138	44100	24	1	3.039
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C#2.wav	408169	44100	24	1	3.054
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C#3.wav	406372	44100	24	1	3.041
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C#4.wav	403885	44100	24	1	3.022
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C#5.wav	402346	44100	24	1	3.01
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C#6.wav	403954	44100	24	1	3.022
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C0.wav	409603	44100	24	1	3.065
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C1.wav	408307	44100	24	1	3.055
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C2.wav	408754	44100	24	1	3.059
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C3.wav	403951	44100	24	1	3.022
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C4.wav	403264	44100	24	1	3.017
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C5.wav	404191	44100	24	1	3.024
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C6.wav	404683	44100	24	1	3.028
Mini From Mars/WAV/Harmonium/Mini_Harmonium_C7.wav	402577	44100	24	1	3.012
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D#0.wav	409381	44100	24	1	3.063
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D#1.wav	405226	44100	24	1	3.032
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D#2.wav	407551	44100	24	1	3.05
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D#3.wav	403336	44100	24	1	3.018
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D#4.wav	404416	44100	24	1	3.026
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D#5.wav	403162	44100	24	1	3.016
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D#6.wav	404476	44100	24	1	3.026
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D0.wav	406864	44100	24	1	3.044
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D1.wav	406009	44100	24	1	3.038
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D2.wav	405586	44100	24	1	3.035
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D3.wav	403888	44100	24	1	3.022
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D4.wav	403741	44100	24	1	3.021
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D5.wav	403543	44100	24	1	3.019
Mini From Mars/WAV/Harmonium/Mini_Harmonium_D6.wav	403597	44100	24	1	3.02
Mini From Mars/WAV/Harmonium/Mini_Harmonium_E0.wav	412036	44100	24	1	3.083
Mini From Mars/WAV/Harmonium/Mini_Harmonium_E1.wav	405553	44100	24	1	3.034
Mini From Mars/WAV/Harmonium/Mini_Harmonium_E2.wav	406108	44100	24	1	3.039
Mini From Mars/WAV/Harmonium/Mini_Harmonium_E3.wav	404806	44100	24	1	3.029
Mini From Mars/WAV/Harmonium/Mini_Harmonium_E4.wav	403888	44100	24	1	3.022
Mini From Mars/WAV/Harmonium/Mini_Harmonium_E5.wav	402925	44100	24	1	3.015
Mini From Mars/WAV/Harmonium/Mini_Harmonium_E6.wav	404278	44100	24	1	3.025
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F#0.wav	405721	44100	24	1	3.036
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F#1.wav	405067	44100	24	1	3.031
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F#2.wav	406333	44100	24	1	3.04
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F#3.wav	402598	44100	24	1	3.012
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F#4.wav	403312	44100	24	1	3.018
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F#5.wav	405025	44100	24	1	3.03
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F#6.wav	403807	44100	24	1	3.021
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F0.wav	406294	44100	24	1	3.04
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F1.wav	407692	44100	24	1	3.051
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F2.wav	407566	44100	24	1	3.05
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F3.wav	404713	44100	24	1	3.028
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F4.wav	402550	44100	24	1	3.012
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F5.wav	403330	44100	24	1	3.018
Mini From Mars/WAV/Harmonium/Mini_Harmonium_F6.wav	402919	44100	24	1	3.015
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G#0.wav	405217	44100	24	1	3.032
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G#1.wav	406285	44100	24	1	3.04
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G#2.wav	407230	44100	24	1	3.047
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G#3.wav	403057	44100	24	1	3.016
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G#4.wav	405046	44100	24	1	3.031
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G#5.wav	403984	44100	24	1	3.023
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G#6.wav	402706	44100	24	1	3.013
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G0.wav	409480	44100	24	1	3.064
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G1.wav	409756	44100	24	1	3.066
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G2.wav	406309	44100	24	1	3.04
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G3.wav	403975	44100	24	1	3.023
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G4.wav	403801	44100	24	1	3.021
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G5.wav	404806	44100	24	1	3.029
Mini From Mars/WAV/Harmonium/Mini_Harmonium_G6.wav	405145	44100	24	1	3.031
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#1.wav	1192630	44100	24	2	4.492
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#1_0001.wav	1198558	44100	24	2	4.514
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#1_0002.wav	1193518	44100	24	2	4.495
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#2.wav	1250566	44100	24	2	4.711
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#2_0001.wav	1194952	44100	24	2	4.501
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#2_0002.wav	1196848	44100	24	2	4.508
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#3.wav	1192222	44100	24	2	4.49
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#3_0001.wav	1190338	44100	24	2	4.483
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#3_0002.wav	1193074	44100	24	2	4.493
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#4.wav	1185712	44100	24	2	4.466
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#4_0001.wav	1194220	44100	24	2	4.498
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#4_0002.wav	1249420	44100	24	2	4.706
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#5.wav	1186444	44100	24	2	4.468
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#5_0001.wav	1250146	44100	24	2	4.709
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#5_0002.wav	1192678	44100	24	2	4.492
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#6.wav	1179586	44100	24	2	4.443
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#6_0001.wav	1186834	44100	24	2	4.47
Mini From Mars/WAV/Haus Baby/Mini_HausBaby_A#6_0002.wav	1194478	44100	24	2	4.499
